job_title,experience,location,vacancy_id,source_site,link,min_salary,max_salary,currency,employer,employer_page
Менеджер по рекламе и аналитике маркетплейсов,Опыт от 1 года до 3 лет,"Москва, Щукинская",84468311,https://hh.ru,https://hh.ru/vacancy/84468311?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Маунфелд Рус,https://hh.ru/employer/4243672?hhtmFrom=vacancy_search_list
Product analyst (Аналитика для поставщиков),Опыт от 1 года до 3 лет,"Москва, Новокузнецкая",84431906,https://hh.ru,https://hh.ru/vacancy/84431906?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Samokat.tech,https://hh.ru/employer/5488399?hhtmFrom=vacancy_search_list
Аналитик данных,Опыт от 3 до 6 лет,"Москва, Марьина Роща и еще 1 ",82061415,https://hh.ru,https://hh.ru/vacancy/82061415?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Mediascope,https://hh.ru/employer/2739341?hhtmFrom=vacancy_search_list
Продуктовый аналитик в команду «Метамодель»,Опыт от 1 года до 3 лет,"Москва, Аэропорт",80645110,https://hh.ru,https://hh.ru/vacancy/80645110?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,200000.0,300000.0,RUB,Профи (profi.ru),https://hh.ru/employer/83639?hhtmFrom=vacancy_search_list
Аналитик Управления развития рынка деривативов (технолог),Опыт от 3 до 6 лет,"Москва, Парк культуры",84537289,https://hh.ru,https://hh.ru/vacancy/84537289?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Санкт-Петербургская Международная Товарно-сырьевая Биржа,https://hh.ru/employer/738493?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,83355054,https://hh.ru,https://hh.ru/vacancy/83355054?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Smartseeds,https://hh.ru/employer/3765561?hhtmFrom=vacancy_search_list
Аналитик данных (BI - аналитик),Опыт от 3 до 6 лет,"Москва, Достоевская и еще 1 ",83325208,https://hh.ru,https://hh.ru/vacancy/83325208?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Просвещение,https://hh.ru/employer/536?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,"Москва, Динамо и еще 1 ",84503724,https://hh.ru,https://hh.ru/vacancy/84503724?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Кросс технолоджис,https://hh.ru/employer/1172800?hhtmFrom=vacancy_search_list
Аналитик данных,Опыт от 3 до 6 лет,Москва,83232131,https://hh.ru,https://hh.ru/vacancy/83232131?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,90000.0,,RUB,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области,https://hh.ru/employer/3716085?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 3 до 6 лет,"Москва, Автозаводская",81674992,https://hh.ru,https://hh.ru/vacancy/81674992?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Discover Fitness,https://hh.ru/employer/635480?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,Москва,82303311,https://hh.ru,https://hh.ru/vacancy/82303311?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ЛАТЕО,https://hh.ru/employer/910358?hhtmFrom=vacancy_search_list
Data-аналитик,Опыт от 1 года до 3 лет,"Москва, Бутырская  и еще 3 ",83027229,https://hh.ru,https://hh.ru/vacancy/83027229?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,80000.0,RUB,Федеральная сеть книжных магазинов Читай-город,https://hh.ru/employer/157215?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,"Москва, Деловой центр и еще 2 ",84195156,https://hh.ru,https://hh.ru/vacancy/84195156?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Союз Девелоперов Москвы,https://hh.ru/employer/4322139?hhtmFrom=vacancy_search_list
Аналитик-консультант,Опыт от 1 года до 3 лет,"Москва, Динамо и еще 1 ",84374889,https://hh.ru,https://hh.ru/vacancy/84374889?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"Иннотех, Группа компаний",https://hh.ru/employer/4649269?hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 1 года до 3 лет,Москва,83281427,https://hh.ru,https://hh.ru/vacancy/83281427?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Нетология,https://hh.ru/employer/855219?hhtmFrom=vacancy_search_list
Ведущий Аналитик,Без опыта,"Москва, Новокузнецкая и еще 2 ",84506234,https://hh.ru,https://hh.ru/vacancy/84506234?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Национальная система платежных карт,https://hh.ru/employer/1654251?hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 1 года до 3 лет,"Москва, Менделеевская и еще 1 ",79125121,https://hh.ru,https://hh.ru/vacancy/79125121?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Whoosh (ООО Вуш),https://hh.ru/employer/3536822?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,79727929,https://hh.ru,https://hh.ru/vacancy/79727929?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Эр-1,https://hh.ru/employer/5884778?hhtmFrom=vacancy_search_list
"Аналитик поисковых алгоритмов (SaaS, AI продукт)",Опыт от 1 года до 3 лет,Москва,83169692,https://hh.ru,https://hh.ru/vacancy/83169692?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,60000.0,100000.0,RUB,DIGINETICA,https://hh.ru/employer/1723062?hhtmFrom=vacancy_search_list
Аналитик в Отдел анализа и планирования,Опыт от 1 года до 3 лет,"Москва, Марксистская",84418926,https://hh.ru,https://hh.ru/vacancy/84418926?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ПАО «МТС» ,https://hh.ru/employer/3776?dpt=mts-3776-main&hhtmFrom=vacancy_search_list
Аналитик по управлению доходностью / Финансовый аналитик,Опыт от 3 до 6 лет,"Москва, Деловой центр и еще 1 ",84470019,https://hh.ru,https://hh.ru/vacancy/84470019?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,HALEON,https://hh.ru/employer/81892?hhtmFrom=vacancy_search_list
Аналитик по ценообразованию,Опыт от 3 до 6 лет,Москва,81564994,https://hh.ru,https://hh.ru/vacancy/81564994?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ТВОЕ,https://hh.ru/employer/2097?hhtmFrom=vacancy_search_list
Web analyst (Middle) / Веб аналитик,Опыт от 1 года до 3 лет,Москва,83771014,https://hh.ru,https://hh.ru/vacancy/83771014?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"Лента, федеральная розничная сеть, IT ",https://hh.ru/employer/7172?dpt=7172-7172-it&hhtmFrom=vacancy_search_list
Ведущий аналитик,Опыт от 1 года до 3 лет,Москва,82171688,https://hh.ru,https://hh.ru/vacancy/82171688?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Курьер Сервис Экспресс,https://hh.ru/employer/8063?hhtmFrom=vacancy_search_list
Старший аналитик,Опыт от 3 до 6 лет,"Москва, Выставочная и еще 2 ",83201391,https://hh.ru,https://hh.ru/vacancy/83201391?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Группа компаний STADA,https://hh.ru/employer/125071?hhtmFrom=vacancy_search_list
Аналитик коммерческой дирекции,Опыт от 1 года до 3 лет,Москва,82987317,https://hh.ru,https://hh.ru/vacancy/82987317?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ПРОМОМЕД,https://hh.ru/employer/46525?hhtmFrom=vacancy_search_list
Аналитик данных (розничный блок),Опыт от 3 до 6 лет,"Москва, Менделеевская и еще 1 ",83737094,https://hh.ru,https://hh.ru/vacancy/83737094?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Ингосстрах Банк,https://hh.ru/employer/3757?hhtmFrom=vacancy_search_list
Аналитик клиентского поведения,Опыт от 1 года до 3 лет,"Москва, Беломорская и еще 3 ",84469987,https://hh.ru,https://hh.ru/vacancy/84469987?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,METRO.Офис,https://hh.ru/employer/673?dpt=metro-673-office&hhtmFrom=vacancy_search_list
Аналитик (прогнозирование и планирование),Опыт от 3 до 6 лет,Москва,84441628,https://hh.ru,https://hh.ru/vacancy/84441628?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Reshape Analytics,https://hh.ru/employer/4947835?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,83093717,https://hh.ru,https://hh.ru/vacancy/83093717?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ГБУ Кадровый центр ДЗМ,https://hh.ru/employer/2263448?hhtmFrom=vacancy_search_list
Бизнес-администратор/Аналитик,Опыт от 1 года до 3 лет,"Москва, Кутузовская и еще 1 ",80657900,https://hh.ru,https://hh.ru/vacancy/80657900?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,СберСпасибо,https://hh.ru/employer/4315301?hhtmFrom=vacancy_search_list
"Аналитик (г. Москва, ш. Энтузиастов)",Опыт от 3 до 6 лет,"Москва, Шоссе Энтузиастов",77285663,https://hh.ru,https://hh.ru/vacancy/77285663?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,140000.0,,RUB,Байкал-Сервис,https://hh.ru/employer/57996?hhtmFrom=vacancy_search_list
Маркетинговый аналитик,Опыт от 1 года до 3 лет,Москва,82987384,https://hh.ru,https://hh.ru/vacancy/82987384?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Нетология,https://hh.ru/employer/855219?hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 1 года до 3 лет,"Москва, Деловой центр и еще 2 ",84451908,https://hh.ru,https://hh.ru/vacancy/84451908?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Ozon Офис и Коммерция,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce&hhtmFrom=vacancy_search_list
Аналитик по закупочной деятельности,Опыт от 1 года до 3 лет,"Москва, Новокузнецкая и еще 2 ",73258483,https://hh.ru,https://hh.ru/vacancy/73258483?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ПАО АК АЛРОСА.Офис,https://hh.ru/employer/92288?dpt=92288-92288-office&hhtmFrom=vacancy_search_list
Бизнес-аналитик Отдела развития технологий,Опыт от 1 года до 3 лет,Москва,82838691,https://hh.ru,https://hh.ru/vacancy/82838691?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,80000.0,,RUB,Банк Русский Стандарт,https://hh.ru/employer/586?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,"Москва, Китай-город и еще 1 ",84172586,https://hh.ru,https://hh.ru/vacancy/84172586?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,QSOFT,https://hh.ru/employer/4006?hhtmFrom=vacancy_search_list
Бизнес - аналитик,Опыт от 1 года до 3 лет,"Москва, Ленинский проспект",84534379,https://hh.ru,https://hh.ru/vacancy/84534379?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Сбер для экспертов,https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy_search_list
Аналитик данных,Опыт от 1 года до 3 лет,Москва,84266779,https://hh.ru,https://hh.ru/vacancy/84266779?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,WILDBERRIES,https://hh.ru/employer/87021?hhtmFrom=vacancy_search_list
Аналитик по продукции и ценообразованию,Опыт от 1 года до 3 лет,Москва,84020425,https://hh.ru,https://hh.ru/vacancy/84020425?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Альфа,https://hh.ru/employer/9491825?hhtmFrom=vacancy_search_list
Аналитик Opensource,Опыт от 3 до 6 лет,Москва,84431337,https://hh.ru,https://hh.ru/vacancy/84431337?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ANCOR,https://hh.ru/employer/1947314?dpt=1947314-1947314-ancor&hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 1 года до 3 лет,"Москва, Добрынинская",84482571,https://hh.ru,https://hh.ru/vacancy/84482571?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Газпромбанк,https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy_search_list
Аналитик недвижимости,Опыт от 3 до 6 лет,"Москва, Автозаводская и еще 1 ",84422862,https://hh.ru,https://hh.ru/vacancy/84422862?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ЛСР. Недвижимость - Москва,https://hh.ru/employer/3344?dpt=LCR-3344-mned&hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,82122273,https://hh.ru,https://hh.ru/vacancy/82122273?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,160000.0,,RUB,Human Capital,https://hh.ru/employer/23596?hhtmFrom=vacancy_search_list
Маркетинговый аналитик,Опыт от 3 до 6 лет,Москва,82675824,https://hh.ru,https://hh.ru/vacancy/82675824?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Яндекс,https://hh.ru/employer/1740?hhtmFrom=vacancy_search_list
Аналитик по ассортименту,Опыт от 1 года до 3 лет,"Москва, Авиамоторная и еще 1 ",82122661,https://hh.ru,https://hh.ru/vacancy/82122661?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ANTIGA,https://hh.ru/employer/750926?hhtmFrom=vacancy_search_list
Аналитик по прогнозированию продаж,Опыт от 1 года до 3 лет,"Москва, Добрынинская",84431578,https://hh.ru,https://hh.ru/vacancy/84431578?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"ООО «РУСАГРО», Мясное бизнес-направление",https://hh.ru/employer/23186?dpt=23186-23186-meat&hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 3 до 6 лет,"Москва, Выставочная и еще 2 ",83039154,https://hh.ru,https://hh.ru/vacancy/83039154?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Технопарк,https://hh.ru/employer/26250?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,77443853,https://hh.ru,https://hh.ru/vacancy/77443853?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Северсталь. IT & Digital,https://hh.ru/employer/6041?dpt=severstal-6041-it&hhtmFrom=vacancy_search_list
Маркетолог / Категорийный аналитик,Опыт от 3 до 6 лет,Москва,81430864,https://hh.ru,https://hh.ru/vacancy/81430864?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Керама Марацци,https://hh.ru/employer/1427286?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,84485105,https://hh.ru,https://hh.ru/vacancy/84485105?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ПИК,https://hh.ru/employer/12550?dpt=12550-12550-pick&hhtmFrom=vacancy_search_list
